"method","K_fit","beta","lambda_mu","lambda_kappa","lambda_eta","ARI","loglik","pen_loglik","converged","iter","true_union_q","selected_q","TPR","FPR","Precision","F1","entry_TPR","entry_FPR","entry_Precision","entry_F1","MSE_mu","MSE_kappa","MSE_centered_eta","kappa_hat_mean","df","BIC","EBIC","common_selection_rate","specific_selection_rate","noise_selection_rate","scenario","rep","n","d","K_true","common_q","specific_q_per_component","specific_weight","true_entry_q","mu_pairwise_cos_mean","kappa_true_min","kappa_true_max","kappa_true_ratio"
"Rossi path BIC",4,31.5022328030435,NA,NA,NA,0.721817634375542,97559.060635207,97115.0612838764,TRUE,2,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,1,0.636111111111111,0.148698884758364,0.258899676375405,0.000112774402804417,3.0913936318305,0.257407252665844,58.144774235374,272,-193239.211834531,-191986.605543942,1,1,0.987179487179487,"specific_effect_common6_specific4",61,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,31.5022328030435,NA,NA,NA,0.659201437000081,97598.6586070824,NA,TRUE,29,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,NA,NA,NA,NA,0.000335885296537575,10.1909258968584,0.681367837694536,59.2272046525362,399,-192441.122857851,-190603.659953642,1,1,0.987179487179487,"specific_effect_common6_specific4",61,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,57.9071702956542,0,NA,0.71835450581581,97509.2445036197,96760.7420518064,TRUE,2,22,91,1,0.884615384615385,0.241758241758242,0.389380530973451,1,0.386111111111111,0.223463687150838,0.365296803652968,5.95974290930726e-05,1.69040239270649,0.146331129299497,57.5821226263007,182,-193761.277546465,-192923.136572615,1,1,0.884615384615385,"specific_effect_common6_specific4",61,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,57.9071702956542,0,NA,0.68431068709494,97592.3235676588,NA,TRUE,29,22,91,1,0.884615384615385,0.241758241758242,0.389380530973451,NA,NA,NA,NA,0.000301548796060451,5.9988946968931,0.586480025004843,58.6969431462354,367,-192649.500947931,-190959.403489674,1,1,0.884615384615385,"specific_effect_common6_specific4",61,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.72805902970453,0.607331399560153,97396.1683661027,97042.090995188,TRUE,10,22,26,1,0.0512820512820513,0.846153846153846,0.916666666666667,NA,NA,NA,NA,0.000328267738615284,36.7036046011279,0.647639752799283,59.3631190118273,181,-193542.03302671,-192708.497223046,1,1,0.0512820512820513,"specific_effect_common6_specific4",61,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.72805902970453,0.6984309960111,97469.1469409847,NA,TRUE,27,22,26,1,0.0512820512820513,0.846153846153846,0.916666666666667,NA,NA,NA,NA,0.000106715686514159,5.02062261644171,0.23818570293384,58.1154792409114,107,-194199.164067118,-193706.410857218,1,1,0.0512820512820513,"specific_effect_common6_specific4",61,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,28.2673158238162,NA,NA,NA,0.650198526726323,97106.8188621362,96695.1425181799,TRUE,2,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,1,0.641666666666667,0.14760147601476,0.257234726688103,0.000171145151755392,0.336286582658581,0.343671708482001,57.9970615483605,274,-192320.912777831,-191059.09614687,1,1,0.987179487179487,"specific_effect_common6_specific4",62,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,28.2673158238162,NA,NA,NA,0.632446460672691,97134.6186940212,NA,TRUE,9,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,NA,NA,NA,NA,0.00032847574997381,0.493141911948878,0.601888583096675,58.0523060940442,399,-191513.043031728,-189675.580127519,1,1,0.987179487179487,"specific_effect_common6_specific4",62,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,77.5287430105999,3.73035830187,NA,0.641464194368998,96978.1716525862,95210.3098766312,TRUE,2,22,72,1,0.641025641025641,0.305555555555556,0.468085106382979,1,0.227777777777778,0.327868852459016,0.493827160493827,7.83776142286617e-05,22.3195312738067,0.195567510371365,52.9215662546728,125,-193092.8738953,-192517.227622051,1,1,0.641025641025641,"specific_effect_common6_specific4",62,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,77.5287430105999,3.73035830187,NA,0.642684407262598,97107.2434100256,NA,TRUE,14,22,72,1,0.641025641025641,0.305555555555556,0.468085106382979,NA,NA,NA,NA,0.000279429642424189,0.308352931593671,0.510020451054331,57.57862045305,291,-192204.330033867,-190864.225509745,1,1,0.641025641025641,"specific_effect_common6_specific4",62,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.76362583626919,0.598725009177711,96904.631139794,96548.6405471284,TRUE,39,22,24,0.954545454545455,0.0384615384615385,0.875,0.91304347826087,NA,NA,NA,NA,0.000325733413147738,14.0158798481838,0.463701942119521,57.9617419774563,175,-192600.405105766,-191794.500323218,1,0.9375,0.0384615384615385,"specific_effect_common6_specific4",62,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.76362583626919,0.657719089837756,96953.7748716383,NA,TRUE,27,22,24,0.954545454545455,0.0384615384615385,0.875,0.91304347826087,NA,NA,NA,NA,0.000163338629229423,0.249444370501473,0.217663465298333,57.2354324394218,99,-193223.681970657,-192767.770122245,1,0.9375,0.0384615384615385,"specific_effect_common6_specific4",62,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,9.15354068691495,NA,NA,NA,0.675482277551565,97720.9913342298,97577.5422555821,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.877777777777778,0.112359550561798,0.202020202020202,0.000231148483227067,3.08958594128621,0.388437624299422,58.9438470708971,359,-192962.098523305,-191308.842426535,1,1,1,"specific_effect_common6_specific4",63,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,9.15354068691495,NA,NA,NA,0.668317987937405,97725.397629572,NA,TRUE,17,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000320801937673109,2.91725964948389,0.495408900272846,58.8023375494873,403,-192666.969881714,-190811.086296761,1,1,1,"specific_effect_common6_specific4",63,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,25.8087380501051,2.98456290344005,NA,0.67355006349069,97674.6682039304,96650.1165424745,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.655555555555556,0.144927536231884,0.253164556962025,0.000134435322965649,7.0383881360701,0.230184838907748,54.9085699523004,279,-193422.072685025,-192137.230203134,1,1,1,"specific_effect_common6_specific4",63,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,25.8087380501051,2.98456290344005,NA,0.65887837663306,97725.4315869272,NA,TRUE,18,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000334280134329783,3.11230514866425,0.504250884970638,58.6779566482011,403,-192667.037796424,-190811.154211471,1,1,1,"specific_effect_common6_specific4",63,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.89585975780717,0.603453572138369,97511.2377315565,97125.5975602933,TRUE,46,22,21,0.954545454545455,0,1,0.976744186046512,NA,NA,NA,NA,0.000385122973467312,10.3350230555989,0.473592967952725,59.0804306921827,166,-193875.788086802,-193111.329835928,1,0.9375,0,"specific_effect_common6_specific4",63,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.89585975780717,0.684680572153856,97555.7551061931,NA,TRUE,30,22,21,0.954545454545455,0,1,0.976744186046512,NA,NA,NA,NA,0.000151946140000042,1.80995944208333,0.174150401767964,58.0817090221736,87,-194510.535503115,-194109.885696934,1,0.9375,0,"specific_effect_common6_specific4",63,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,35.4241154735475,NA,NA,NA,0.628000842047171,97278.2187756707,96795.6941618092,TRUE,2,22,96,1,0.948717948717949,0.229166666666667,0.372881355932203,1,0.558333333333333,0.16597510373444,0.284697508896797,0.00010374486474891,0.67284563403241,0.213401900253819,57.7890720945035,244,-192870.94526327,-191747.283737889,1,1,0.948717948717949,"specific_effect_common6_specific4",64,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,35.4241154735475,NA,NA,NA,0.600383000788271,97320.0041625073,NA,TRUE,17,22,96,1,0.948717948717949,0.229166666666667,0.372881355932203,NA,NA,NA,NA,0.000290241567187953,0.549758293622185,0.512561242677643,57.6664088772026,387,-191966.707032049,-190184.506170071,1,1,0.948717948717949,"specific_effect_common6_specific4",64,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,65.692554711795,3.26817011037523,NA,0.602106783656295,97201.7836169305,95677.0772264601,TRUE,2,22,86,1,0.82051282051282,0.255813953488372,0.407407407407407,1,0.280555555555556,0.283687943262411,0.441988950276243,7.05205909879779e-05,18.5229993613397,0.161683332036747,53.28438322325,144,-193408.850473687,-192745.705966905,1,1,0.82051282051282,"specific_effect_common6_specific4",64,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,65.692554711795,3.26817011037523,NA,0.592677281400411,97310.6281321783,NA,TRUE,15,22,86,1,0.82051282051282,0.255813953488372,0.407407407407407,NA,NA,NA,NA,0.000272981517803007,0.585552318831285,0.486663992667011,57.5860329822303,347,-192224.26518255,-190626.271128012,1,1,0.82051282051282,"specific_effect_common6_specific4",64,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.48784222714585,0.611656363649454,97152.8654796401,96841.8833559079,TRUE,6,22,27,1,0.0641025641025641,0.814814814814815,0.897959183673469,NA,NA,NA,NA,0.000287440705088935,8.9994303761892,0.397642047945369,57.738808952931,184,-193034.703987947,-192187.352673726,1,1,0.0641025641025641,"specific_effect_common6_specific4",64,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.48784222714585,0.632224455627002,97203.7529684315,NA,TRUE,30,22,27,1,0.0641025641025641,0.814814814814815,0.897959183673469,NA,NA,NA,NA,7.81799098167964e-05,0.44132517156307,0.166407144058039,57.3065470389506,111,-193640.745100896,-193129.571210251,1,1,0.0641025641025641,"specific_effect_common6_specific4",64,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,25.1679934922504,NA,NA,NA,0.685109586228629,97721.9881849281,97353.7384871931,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.711111111111111,0.135135135135135,0.238095238095238,0.000155171180964349,4.09527102927238,0.318687136808248,59.1518960047167,299,-193378.557541441,-192001.61165583,1,1,1,"specific_effect_common6_specific4",65,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,25.1679934922504,NA,NA,NA,0.656357458576259,97747.626152486,NA,TRUE,13,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000331479798521923,3.58586037125286,0.580021761723798,59.0752081567475,403,-192711.426927542,-190855.543342589,1,1,1,"specific_effect_common6_specific4",65,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,78.9677680366923,3.48718269121011,NA,0.682865609879435,97596.595682442,95845.3455854395,TRUE,2,22,75,1,0.67948717948718,0.293333333333333,0.45360824742268,1,0.233333333333333,0.32258064516129,0.48780487804878,6.4967425600467e-05,9.67815943898901,0.141526649595322,54.4221447719754,127,-194315.906444453,-193731.049830833,1,1,0.67948717948718,"specific_effect_common6_specific4",65,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,78.9677680366923,3.48718269121011,NA,0.681941660378239,97719.883628529,NA,TRUE,11,22,75,1,0.67948717948718,0.293333333333333,0.45360824742268,NA,NA,NA,NA,0.000275798906907611,3.166160195117,0.477708444097942,58.7138864792056,303,-193346.717407526,-191951.350841172,1,1,0.67948717948718,"specific_effect_common6_specific4",65,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.74863126036517,0.670815535567552,97548.7253997672,97175.5182692612,TRUE,19,22,25,1,0.0384615384615385,0.88,0.936170212765957,NA,NA,NA,NA,0.000236214332746414,4.71494670770153,0.311559883786226,58.3553102597287,178,-193867.870359876,-193048.15006677,1,1,0.0384615384615385,"specific_effect_common6_specific4",65,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.74863126036517,0.695629420470067,97599.3038389687,NA,TRUE,21,22,25,1,0.0384615384615385,0.88,0.936170212765957,NA,NA,NA,NA,9.91770445974897e-05,2.20759379269136,0.187423616291332,58.3323128021093,103,-194487.108884202,-194012.776355045,1,1,0.0384615384615385,"specific_effect_common6_specific4",65,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,20.8313557496254,NA,NA,NA,0.668390911658769,97312.3100497378,97000.6143074167,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.744444444444444,0.12987012987013,0.229885057471264,0.000194617318415606,4.04570757739005,0.384727846977763,59.2075101048438,311,-192476.308207712,-191044.10027987,1,1,1,"specific_effect_common6_specific4",66,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,20.8313557496254,NA,NA,NA,0.653261441195925,97328.5344548434,NA,TRUE,15,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000316437309048095,2.88577193045015,0.582207636624105,59.0410298276136,403,-191873.243532257,-190017.359947304,1,1,1,"specific_effect_common6_specific4",66,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,53.4072499022107,4.23345232437537,NA,0.690956410987675,97194.4879489424,95596.7791005974,TRUE,2,22,86,1,0.82051282051282,0.255813953488372,0.407407407407407,1,0.35,0.240963855421687,0.388349514563107,8.65703641024767e-05,21.3959626754867,0.191746451480536,53.1582032536185,169,-193221.565255737,-192443.291494305,1,1,0.82051282051282,"specific_effect_common6_specific4",66,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,53.4072499022107,4.23345232437537,NA,0.649316832263657,97318.828434378,NA,TRUE,15,22,86,1,0.82051282051282,0.255813953488372,0.407407407407407,NA,NA,NA,NA,0.000296863777122279,2.67886398431728,0.549565440943457,58.9956141284546,347,-192240.665786949,-190642.671732411,1,1,0.82051282051282,"specific_effect_common6_specific4",66,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.78559373637269,0.596578972558522,97125.5541400153,96745.641064834,TRUE,23,22,24,1,0.0256410256410256,0.916666666666667,0.956521739130435,NA,NA,NA,NA,0.000288261941185917,20.8417286478991,0.425974061988241,59.2535633488831,175,-193042.251106209,-192236.346323661,1,1,0.0256410256410256,"specific_effect_common6_specific4",66,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.78559373637269,0.674931099757189,97188.8017347014,NA,TRUE,23,22,24,1,0.0256410256410256,0.916666666666667,0.956521739130435,NA,NA,NA,NA,0.000110478655532036,4.14070435627241,0.213262536488971,58.8219769582309,99,-193693.735696784,-193237.823848371,1,1,0.0256410256410256,"specific_effect_common6_specific4",66,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,35.3428837370015,NA,NA,NA,0.643331291236541,97520.5025490904,97016.3059844706,TRUE,2,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,1,0.605555555555556,0.155038759689922,0.268456375838926,0.000151744455033144,1.46997423496357,0.317010228885204,58.6014066036872,261,-193238.080970366,-192036.131551824,1,1,0.987179487179487,"specific_effect_common6_specific4",67,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,35.3428837370015,NA,NA,NA,0.624580864381981,97560.6932585988,NA,TRUE,12,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,NA,NA,NA,NA,0.000348856262406664,1.05447637998194,0.623794541724842,58.38605387549,399,-192365.192160884,-190527.729256674,1,1,0.987179487179487,"specific_effect_common6_specific4",67,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,54.3797404623831,0,NA,0.647910665787702,97481.966906589,96753.4230043942,TRUE,2,22,93,1,0.91025641025641,0.236559139784946,0.382608695652174,1,0.438888888888889,0.202020202020202,0.336134453781513,0.000103389835071353,1.36254711148804,0.226796014762322,58.5297977419617,201,-193575.475002103,-192649.835794719,1,1,0.91025641025641,"specific_effect_common6_specific4",67,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,54.3797404623831,0,NA,0.625361203656178,97556.9262253661,NA,TRUE,13,22,93,1,0.91025641025641,0.236559139784946,0.382608695652174,NA,NA,NA,NA,0.000340030797758969,1.09675983245654,0.609348136114029,58.4232293243831,375,-192523.444221114,-190796.505401368,1,1,0.91025641025641,"specific_effect_common6_specific4",67,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.67195308727396,0.648451675631545,97368.1794181564,97007.1070930353,TRUE,9,22,30,1,0.102564102564103,0.733333333333333,0.846153846153846,NA,NA,NA,NA,0.000228014496393356,6.41304472543155,0.347078426275974,57.6319949677044,193,-193403.162067469,-192514.364221574,1,1,0.102564102564103,"specific_effect_common6_specific4",67,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.67195308727396,0.638425909245258,97427.3235765787,NA,TRUE,17,22,30,1,0.102564102564103,0.733333333333333,0.846153846153846,NA,NA,NA,NA,0.000145429307386669,0.435873244426945,0.29145796153069,58.0394156197888,123,-194004.993253843,-193438.557320966,1,1,0.102564102564103,"specific_effect_common6_specific4",67,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,37.8620612297247,NA,NA,NA,0.717090332295527,97470.2867812597,96937.6772063473,TRUE,2,22,95,1,0.935897435897436,0.231578947368421,0.376068376068376,1,0.583333333333333,0.16,0.275862068965517,0.000137985896173102,1.69464672959758,0.283852901155482,57.9707272649503,253,-193192.911476937,-192027.803419882,1,1,0.935897435897436,"specific_effect_common6_specific4",68,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,37.8620612297247,NA,NA,NA,0.709446445961315,97517.321572603,NA,TRUE,11,22,95,1,0.935897435897436,0.231578947368421,0.376068376068376,NA,NA,NA,NA,0.000349503132330963,3.1053295497171,0.624645099393667,58.3095052218823,383,-192388.972873356,-190625.192692122,1,1,0.935897435897436,"specific_effect_common6_specific4",68,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,61.1431745024733,0,NA,0.726199844601677,97419.750963259,96623.7971694871,TRUE,2,22,87,1,0.833333333333333,0.252873563218391,0.403669724770642,1,0.355555555555556,0.238095238095238,0.384615384615385,8.27982518699792e-05,0.74687931748198,0.180613029620784,57.5613402183956,171,-193658.275773812,-192870.791672008,1,1,0.833333333333333,"specific_effect_common6_specific4",68,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,61.1431745024733,0,NA,0.708154548296809,97506.4483589923,NA,TRUE,13,22,87,1,0.833333333333333,0.252873563218391,0.403669724770642,NA,NA,NA,NA,0.000324262810398129,1.91310005222944,0.57390051709415,58.0525301573041,351,-192588.274615062,-190971.85987978,1,1,0.833333333333333,"specific_effect_common6_specific4",68,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.79419597592965,0.677350986034603,97304.8690370141,96924.0435502522,TRUE,12,22,26,1,0.0512820512820513,0.846153846153846,0.916666666666667,NA,NA,NA,NA,0.000240691120533449,18.9260358042505,0.410087180253525,58.0188011307188,181,-193359.434368532,-192525.898564868,1,1,0.0512820512820513,"specific_effect_common6_specific4",68,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
